Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,stop_loss_reason,Price,sma25_dev,trend_momentum,macd_power,entry_volatility,rsi_9,profit_loss,profit_rate
2016-09-12,8411.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。RSIは範囲内。,60,1140.6552508080729,Dynamic_Trailing_Stop,1184.3798828125,3.24584820364735,3.586513083306853,6.051130642881477,1.9582648654907249,-3.691774289562903,63.63628782674773,-36903.58941173649
2023-11-22,4661.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。RSIは範囲内。MACDパワーもプラス。,60,4964.9632603568725,Dynamic_Trailing_Stop,5189.94140625,5.786500265918337,3.0271513783046204,37.85884993729868,2.167443987153664,-4.33488797430732,69.91395487530295,-43195.80401148048
2025-08-22,8604.T,1d,BUY,WIN,SMA25乖離率とRSIが[ゴールデン・ゾーン]に合致。ボラティリティも低い。,79,1042.8303627929686,Dynamic_Trailing_Stop,1041.78857421875,4.948659683991785,5.035316648098534,0.2746501508727637,1.933087460725973,0.0999999999999829,67.35534584368368,999.0752426756104
2020-09-24,8591.T,1d,BUY,WIN,トレンド、SMA乖離、ボラ、RSI条件クリア。類似局面の勝率も高い。,80,1119.0780308244248,Dynamic_Trailing_Stop,1103.1905517578125,1.864549723202269,2.415207046057951,-4.508865771634405,1.8927551750536908,1.4401391528686809,58.80147901720871,14394.056034350731
2019-11-01,9101.T,1d,BUY,WIN,SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーもプラス。,79,411.5577804621588,Dynamic_Trailing_Stop,404.030517578125,4.563726603906537,3.237846914845464,1.635985998057604,2.165158819902719,1.863043150590288,67.70178407045344,18629.97563798352
2023-09-21,7270.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。MACDパワーもプラス。,65,2612.778305689339,Dynamic_Trailing_Stop,2717.588134765625,5.164556094081241,5.682517519834514,31.1311522567206,2.234235743902309,-0.4265382449270481,57.52945906658832,-4254.099853515625
2017-10-02,9101.T,1d,BUY,WIN,トレンド、SMA乖離、ボラ、RSI良好。類似局面で高い勝率。,79,441.4090319454952,Dynamic_Trailing_Stop,456.4347229003906,3.2804575596150354,3.5184893102662724,8.989847920513762,2.183394766258604,0.8598562774208565,51.30441838214662,8595.054931640625
2019-08-06,2802.T,1d,BUY,WIN,トレンド、SMA乖離、ボラ、RSI良好。MACDもプラス圏。,79,863.7650628051757,Dynamic_Trailing_Stop,862.9021606445312,1.6620066210868645,1.3467011001508202,59.70695507463645,2.289863079425305,1.1609453217897086,66.34617863126692,11600.63818359375
2018-06-06,8766.T,1d,BUY,WIN,テクニカル指標と過去の類似局面からエントリー優位性あり,60,1367.2728894042966,Dynamic_Trailing_Stop,1365.906982421875,2.770175574488576,1.416681874362699,-0.05405910745968,1.787354290544498,1.0632369067099454,67.78517341453386,10630.70947265625
2016-12-29,8002.T,1d,BUY,WIN,条件を満たすためBUYだが、ボラティリティがやや高めなので慎重。,60,460.441579498291,Dynamic_Trailing_Stop,459.9815979003906,0.6505690577785161,4.2322647795079895,-68.26783964229932,1.5914783235452885,0.0999999999999947,42.783651429867376,999.9999938353968
2022-11-22,8306.T,1d,BUY,WIN,条件を満たす。RSIが範囲外だが過去データが示す優位性を優先。,79,679.3976012525427,Dynamic_Trailing_Stop,666.9613037109375,4.205623602439945,3.575254857152041,23.517214454001472,1.289698270054792,1.8646205518086725,72.27709576132916,18642.010014866195
2017-08-22,9201.T,1d,BUY,LOSS,トレンド勢い、SMA乖離率、ボラティリティOK。RSIが範囲外だが、過去データが強い。,60,3212.1067108831594,Dynamic_Trailing_Stop,3281.38134765625,3.3615315990854544,2.3039172985486345,2.282228264199804,1.2644540260343975,-2.1111425169333184,72.15898787627584,-21059.489579019544
2017-08-28,6594.T,1d,BUY,LOSS,トレンド、SMA乖離、ボラ、RSIの条件を満たす。MACDパワーはプラス。,79,2856.0053346066084,Dynamic_Trailing_Stop,2938.253662109375,1.076659279828962,2.7917365283690767,-28.63055946015203,1.3996124392425742,-1.430866266276264,59.04770437621949,-14294.443359375
2021-08-12,7267.T,1d,BUY,LOSS,"SMA25乖離率, モメンタム, ボラティリティ, RSIの条件を満たすため",60,974.2859925333448,Dynamic_Trailing_Stop,1008.79296875,1.910260983324763,0.5088891233722205,31.185235140742737,1.86308860652672,-3.420620215009311,57.32340191708896,-34196.413430705165
2017-11-02,2413.T,1d,BUY,WIN,トレンド、SMA乖離、ボラティリティ、RSI条件クリア。ゴールデンゾーン。,80,1700.1186431784467,Dynamic_Trailing_Stop,1630.4150390625,4.249718746429387,2.2588250092091013,22.603633311510784,2.0378158661864143,4.275206155852611,64.55699384028037,42728.30932307536
2025-07-31,8031.T,1d,BUY,WIN,SMA25乖離率が+0.5%〜+4.7%の範囲内。ボラティリティは2.0%以下ではないため、慎重。,60,3058.3751440429683,Dynamic_Trailing_Stop,3055.31982421875,2.517977089601753,2.3200012145823146,3.80071309265216,1.9400917674542664,1.9999936074613711,63.38673573097118,19981.727783203125
2019-02-06,9201.T,1d,BUY,LOSS,テクニカル指標が良好。類似局面で高い勝率。[ゴールデン・ゾーン]に合致。,75,3532.136625859091,Dynamic_Trailing_Stop,3628.908935546875,2.95234269766389,2.101329446002158,41.59752420050922,1.3948427987331842,-0.787015025755834,65.69335195569766,-7854.01611328125
2025-08-01,8031.T,1d,BUY,WIN,トレンド勢いとSMA25乖離率がプラス。ボラティリティ許容範囲。RSIも適正。,60,3152.752077353844,Dynamic_Trailing_Stop,3062.21875,2.43307127560608,2.399743343776471,3.90276823166247,1.935720902088672,4.023177192293169,63.84180980722768,40162.70654296875
2018-08-03,6098.T,1d,BUY,LOSS,条件を満たすが、ボラティリティが2.0%を超えているため慎重。,60,2878.9002615603463,Dynamic_Trailing_Stop,2981.2177734375,0.0529154152692834,0.0541744587778988,-34.30014812332347,2.1030086263394847,-2.1283478234663837,40.28780330061222,-21255.97900390625
2019-07-03,6702.T,1d,BUY,WIN,テクニカル指標が良好。類似局面で高い勝率。[ゴールデン・ゾーン]。,80,700.4379051743762,Dynamic_Trailing_Stop,714.044189453125,3.0636686642483424,0.594312285770457,30.66474592546743,1.5385637800100065,0.1415945088854507,64.48913458084648,1415.46630859375
2017-11-17,4063.T,1d,BUY,WIN,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーもプラス。,65,2126.142378332942,Dynamic_Trailing_Stop,2101.908935546875,5.333122894301079,7.249193470546612,-32.87368102383793,2.285601618366772,3.1149024109524697,51.68041172439752,31099.395751953125
2018-09-18,9201.T,1d,BUY,LOSS,条件を満たすが、ボラティリティがやや高い。,60,3564.591183587361,Dynamic_Trailing_Stop,3650.0078125,3.5132165373154,0.0733420947301114,21.82518851799104,1.4113394070876686,-2.3401766051052464,68.62069690781574,-23318.739693150383
2024-03-27,3382.T,1d,BUY,WIN,"SMA25乖離率+0.5%以上, ボラ2.3%以下, MACD+, RSI<65",60,2134.6648269431453,Dynamic_Trailing_Stop,2111.912353515625,1.4933110686758289,2.0954710381366537,-21.59732125615005,1.9529683387028292,1.0773398521792366,71.20419089726884,10761.91993121709
2017-10-11,9101.T,1d,BUY,WIN,トレンド勢い、SMA乖離、ボラティリティ良好。RSIも適正水準。,60,466.12014434675217,Dynamic_Trailing_Stop,458.3970947265625,1.5811227052755283,2.8835619192536037,-34.142672680387015,1.6114270241782007,1.6847946265445966,34.821717438907385,16843.97122163367
2017-08-01,8031.T,1d,BUY,WIN,SMA25乖離率、ボラティリティ、RSI、トレンド勢いをクリア。類似局面で高い勝率。,80,604.8653948472562,Dynamic_Trailing_Stop,593.0084838867188,1.4991325848886738,1.785147178564205,-9.22875041740992,1.03920186483224,1.9994504771372632,60.18520530932236,19990.751879466137
2020-12-04,4901.T,1d,BUY,LOSS,テクニカル指標がBUY条件を満たしているため。,65,1736.3421142719424,Dynamic_Trailing_Stop,1777.83349609375,3.4955874475197435,2.0712666262565533,-12.692848852386728,1.4337360781869668,-2.333817082025531,66.41415667504674,-23318.156583855893
2019-04-19,8002.T,1d,BUY,WIN,トレンド勢い、SMA乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーもプラス圏内。,60,604.827184387207,Dynamic_Trailing_Stop,604.2229614257812,1.0432654237649386,1.8627165228778435,4.680968602578294,1.537104350529659,0.0999999999999968,42.45970070761472,999.9890011596364
2025-10-03,8306.T,1d,BUY,WIN,SMA25乖離率とRSIが[ゴールデン・ゾーン]にあり、トレンド勢いもプラス。,79,2315.313,Dynamic_Trailing_Stop,2313.0,1.7085965692853031,1.5079349397427235,-19.770566650907213,1.9126202198646656,0.0999999999999847,50.87675877039173,999.2159999998476
2021-10-11,8058.T,1d,BUY,WIN,条件を満たすためBUY,65,1067.6871294660662,Dynamic_Trailing_Stop,1057.2783203125,3.8175567966656887,3.116185425985968,-12.368540522508242,2.220802921640326,0.9844909286033235,59.35115264698143,9836.324650120016
2019-07-12,8316.T,1d,BUY,LOSS,"SMA25乖離率が+0.5%以上, ボラティリティ2.3%以下,トレンド勢いプラス",60,930.9831372360106,Dynamic_Trailing_Stop,946.2611694335938,0.9665311299515312,0.6687488143839228,15.589579183004975,1.0156227413031162,-1.6145682282121048,48.67222108971029,-16133.60200064777
2019-11-20,7267.T,1d,BUY,WIN,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーはプラス。,60,815.5196610107421,Dynamic_Trailing_Stop,814.7049560546875,2.309555243314909,4.868049342656813,-11.317423150323306,2.122992348731381,1.131979125758927,60.05148669011747,11315.749877929688
2018-11-23,8267.T,1d,BUY,WIN,トレンド、SMA乖離、ボラティリティ、RSI良好。MACDもプラス圏。,79,793.7310574932292,Dynamic_Trailing_Stop,820.994384765625,2.532234987663129,1.6445002710544656,2.3078283587915616,2.019574027352837,0.239451253764356,35.66271973546645,2394.4434814453125
2023-04-18,6981.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たしているため。,79,2438.238378954647,Dynamic_Trailing_Stop,2509.205810546875,1.9889406700339896,1.4061689051848023,-4.720677472383133,1.6919173584352318,-1.8181876560598584,59.30606807563096,-18157.583984375
2022-11-01,9021.T,1d,BUY,LOSS,SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーは画像からプラスと判断。,60,2618.541997056102,Dynamic_Trailing_Stop,2720.85009765625,2.5311207370587008,1.1896033613403032,-24.679244805037,2.10947904878556,-3.760152045431557,40.558266654180585,-37547.07292025432
2019-07-16,9021.T,1d,BUY,LOSS,"SMA25乖離率+0.86%, ボラティリティ0.98%, RSI 61.2。類似局面で勝ち越し。",65,3798.4888608401593,Dynamic_Trailing_Stop,3837.7255859375,0.8602810036425712,0.3949060404887555,1.705111022065838,0.984528639587535,-1.0223952760227315,61.20428613500268,-10201.54852530858
2017-10-24,9107.T,1d,BUY,WIN,トレンド、SMA乖離、RSI条件クリア。ボラティリティ注意。,60,239.29284101867677,Dynamic_Trailing_Stop,239.0537872314453,1.337724832739884,1.1197313729711742,-1.9461882168313005,1.2271977825249731,0.0999999999999923,63.809557847816365,999.9619919890588
2017-09-20,4661.T,1d,BUY,WIN,"SMA25乖離率, ボラ, RSIの条件クリア。類似局面で勝ち傾向",79,1623.2473593908828,Dynamic_Trailing_Stop,1654.929931640625,2.614199726628086,1.8081893985964448,3.8211264656158495,1.3288062690298164,0.0237364892684956,65.63375989981515,237.2646484375
2020-10-20,6098.T,1d,BUY,LOSS,テクニカル指標が良好。類似局面で高い勝率。,80,4148.032820439404,Dynamic_Trailing_Stop,4261.5224609375,2.1002977561038527,2.4491073030632493,-17.155416917920387,2.0335342906140665,-2.663124306826476,61.027217596380616,-26556.575876554554
2020-08-28,9983.T,1d,BUY,WIN,トレンド、SMA乖離、ボラティリティ、RSI良好。類似局面で優位性あり。,65,20985.593512447234,Dynamic_Trailing_Stop,19565.166015625,2.3806324364038955,2.1491488031033934,43.453049910184966,2.084250720724513,7.259981825290223,54.451111784814486,72441.80233793396
2016-12-15,8766.T,1d,BUY,LOSS,トレンド勢い、SMA乖離率、ボラティリティの条件を満たす。RSIが範囲内。,60,1206.0170120169764,Dynamic_Trailing_Stop,1253.251708984375,6.8926616509283,10.03611425668266,-0.5366435146444625,1.8844856395878085,-3.76897127917561,68.01486830565935,-37646.053483016665
2023-12-07,9101.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。RSIも適正範囲。,60,3410.4665516378104,Dynamic_Trailing_Stop,3555.55419921875,3.0502039566936645,2.4312522702225805,43.79949890896558,2.2939759421646606,-4.080591644836105,48.291567680950415,-40769.62897024402
2023-08-04,6301.T,1d,BUY,WIN,トレンド、SMA乖離、ボラティリティ、RSI、MACDパワー良好。類似局面の勝率も高い。,80,3637.175045410156,Dynamic_Trailing_Stop,3633.54150390625,3.629480621477788,1.962678188368927,17.4533366638944,1.9781036469888449,0.0999999999999845,65.83075497013895,999.2239135740648
2023-10-13,8267.T,1d,BUY,WIN,トレンド勢い、SMA乖離率、ボラティリティの条件を満たす。MACDパワーもプラス。,65,982.787408630371,Dynamic_Trailing_Stop,981.8056030273438,0.649260597516288,0.115001563791595,27.070239652658632,1.9556693852976728,1.0905511490402495,58.63944909656115,10899.819946289062
2018-06-22,8267.T,1d,BUY,WIN,トレンド勢い、SMA乖離率、ボラティリティ良好。RSI適正水準。,75,712.2120498657226,Dynamic_Trailing_Stop,711.5005493164062,4.076964105288061,3.56100118167061,-3.9110606568599104,1.830188720548875,0.0999999999999968,42.5763986752475,999.6582717895188
2022-09-06,6501.T,1d,BUY,WIN,"SMA25乖離率+0.89%, ボラ1.87%, RSI44.7。類似局面勝率高し。",60,1311.8181981201171,Dynamic_Trailing_Stop,1310.5076904296875,0.8945706410493415,1.3869282045411393,-24.21626220092253,1.868339831485784,1.0121390552008869,44.73681465137265,10120.55419921875
2023-03-31,9433.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーもプラス。,79,1854.9588735485768,Dynamic_Trailing_Stop,1894.7276611328125,2.322954922579701,1.2579716445633802,22.081310466782952,1.3548546698350792,-1.4414871551009951,65.98496568328403,-14393.558837890623
2024-02-09,4063.T,1d,BUY,WIN,条件を満たす。ボラティリティが2.0%を超えているため慎重。,60,5921.629793559265,Dynamic_Trailing_Stop,5677.01025390625,2.0602260652340165,0.2439444246286171,-17.877808952784598,2.2918113461407463,4.308950111279019,68.47510016660934,43053.03897893059
2023-01-25,6702.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。[ゴールデン・ゾーン],79,1760.1687394782305,Dynamic_Trailing_Stop,1824.320556640625,4.728041835060304,0.4541117017425444,53.81266976251304,2.050016695366187,-1.8302377932066691,65.04564863851508,-18297.3935546875
2021-01-15,8766.T,1d,BUY,LOSS,トレンド、乖離率、ボラティリティ良好。RSIは範囲内。,80,1515.068478848032,Dynamic_Trailing_Stop,1566.5079345703125,4.6875035639327045,2.2370224875520424,66.65339275062523,1.8656326235612035,-2.917999478369273,69.46775842549697,-29163.42236328125
2017-12-22,8267.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティ、RSIが良好。過去類似局面も好調。,80,557.5152969249636,Dynamic_Trailing_Stop,569.5366821289062,3.941293690290526,4.265691052972434,-4.218166566387082,1.4345481163172182,-0.4968874075167964,56.29648293070894,-4966.5728759765625
2017-02-16,6594.T,1d,BUY,LOSS,SMA25乖離率、ボラティリティの条件を満たす。RSIも範囲内。,60,2416.540226473555,Dynamic_Trailing_Stop,2479.1669921875,0.1785392847038602,0.7317099879582356,-13.6001128382526,1.6617525161768392,-0.6097195890599278,47.34696570825278,-6091.734619140625
2022-01-21,8316.T,1d,BUY,WIN,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。RSIも範囲内,70,1165.4577504882811,Dynamic_Trailing_Stop,1164.29345703125,1.4922988797617442,2.995140645333384,-16.550220328658405,2.026930544926644,0.0999999999999901,45.22475825895536,998.9637861327142
2020-08-12,6758.T,1d,BUY,WIN,条件を満たす。ボラティリティがやや高いので慎重。,60,1706.9157799540058,Dynamic_Trailing_Stop,1636.5792236328125,3.838408221748746,5.103285878263625,-2.320473392265861,2.22929474088797,4.29777888570912,63.41238117341095,42975.63591224908
2025-09-16,7270.T,1d,BUY,LOSS,SMA25乖離率、ボラティリティ、トレンド勢い、RSI条件クリア。MACDパワーは画像からプラスと判断。,65,2953.7648075855504,Dynamic_Trailing_Stop,3060.072998046875,3.42905288714348,3.486685996930453,5.710971398552393,1.9455522351507972,-0.5774825218231381,73.06273130453694,-5760.8720703125
2018-10-01,9107.T,1d,BUY,WIN,条件を満たす。SMA25乖離率が+0.5%〜+4.7%の範囲内。,75,179.84661335754393,Dynamic_Trailing_Stop,179.6669464111328,4.327804343141639,5.451014819714842,-2.347249703485097,2.06153105838918,0.0999999999999915,51.47056742573109,999.8465567778692
2023-02-14,4661.T,1d,BUY,LOSS,"SMA25乖離率,RSI,トレンド勢い,ボラティリティの条件を満たす。MACDもプラス圏内。",79,4127.1108107578975,Dynamic_Trailing_Stop,4300.140625,4.907600361171283,4.996774723937095,-7.627290396051578,2.03494048575604,-2.648543924798971,54.54538663463449,-26422.73828125
2023-09-27,8002.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たすため。,65,2199.694036717962,Dynamic_Trailing_Stop,2251.8017578125,0.5863772976344217,2.279658866922988,-18.787119089131192,1.8723416618846471,-2.314045670927886,52.47056349873844,-23135.828165974955
2024-03-13,9983.T,1d,BUY,WIN,トレンド勢い、SMA乖離率、ボラティリティOK。RSIも範囲内。,60,44980.02402602741,Dynamic_Trailing_Stop,42512.00390625,2.297536307589443,3.9052822672419705,-46.32654517561263,2.006467151245847,5.8054664400672165,48.93048894207359,56764.46275488038
2023-09-13,7270.T,1d,BUY,WIN,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDパワーもプラス。,60,2770.975605184713,Dynamic_Trailing_Stop,2660.250732421875,6.116487051673469,3.4704031712529915,34.59408831188643,1.9390538362151224,4.16219687164733,66.23745938764279,41521.82728606442
2019-11-18,8306.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たし、RSIが適切。MACDパワーもプラス。,79,445.9144629847661,Dynamic_Trailing_Stop,459.3869323730469,2.50260031763323,3.336885581269765,-13.11291015992607,1.5007212451383525,-2.932706274139382,56.56837823043493,-29316.09338889899
2025-07-31,8031.T,1d,BUY,WIN,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDもプラス圏内。,60,3058.3751440429683,Dynamic_Trailing_Stop,3055.31982421875,2.517977089601753,2.3200012145823146,3.80071309265216,1.9400917674542664,1.9999936074613711,63.38673573097118,19981.727783203125
2024-02-19,9021.T,1d,BUY,LOSS,条件を満たす。ボラティリティが2.0%以上なので慎重。,60,2865.0875208819803,Dynamic_Trailing_Stop,2971.289306640625,1.2400736754561326,0.8721941043684556,-30.34956973848777,1.9701686610092304,-1.7030005831360857,39.57214477912459,-17001.9609375
2023-08-04,8591.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティ、RSIの条件を満たす。MACDもプラス圏内。,60,2337.641979892965,Dynamic_Trailing_Stop,2416.395751953125,0.9686895076321144,1.5093478117882893,-4.9425982285396,1.6295710666703596,-3.259142133340714,53.00202361213104,-32525.30786084586
2023-02-09,6861.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たし、RSIが範囲内。,60,57783.02242876749,Dynamic_Trailing_Stop,59566.90234375,5.102029490398263,6.350649712603223,14.815875590530757,2.066398615109484,-0.0494782422626554,61.03198101160598,-471.5625
2025-11-05,1605.T,1d,BUY,WIN,条件を満たし、過去の類似局面で高い勝率。,65,3021.0178571428573,Dynamic_Trailing_Stop,2838.5,3.6016964618113434,1.651576536903298,12.58309424777514,2.253453785953345,6.394222300510834,63.21428571428571,63888.0
2018-11-29,9983.T,1d,BUY,LOSS,条件を満たす。ボラティリティが2.0%超なので慎重。,60,17894.03893740211,Dynamic_Trailing_Stop,18571.548828125,1.1750609513625054,1.281732084937964,-22.168929463578312,2.0606444274264035,-3.6481065580101726,44.46261945083779,-35908.02420831314
2017-11-14,6098.T,1d,BUY,LOSS,"条件を満たす。RSI,SMA25乖離率,ボラティリティ良好",60,2554.1097545585976,Dynamic_Trailing_Stop,2621.574951171875,0.2906790002156878,2.926082776718228,-55.20379717127947,1.2867302646281282,-2.573460529256264,43.60929947057469,-25704.239909658685
2019-06-20,9432.T,1d,BUY,LOSS,テクニカル指標が良好。類似局面で高い勝率。,80,78.82864918926386,Dynamic_Trailing_Stop,80.90930938720703,1.5340088456772485,1.770713568057159,-3.092629055529634,1.4646193464760535,-2.5715955477827355,62.69234560329438,-25714.879386379696
2017-12-08,7751.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティの条件を満たす。RSIも適正範囲。,75,3142.233735223945,Dynamic_Trailing_Stop,3151.85302734375,0.8638026501840201,0.3014006982189531,-19.476933168193955,0.7958398565322581,-0.3051948182974637,65.88196325929923,-3049.315601978143
2017-10-24,8267.T,1d,BUY,WIN,テクニカル指標良好。類似局面で高い勝率。,80,509.9403004571928,Dynamic_Trailing_Stop,515.621337890625,2.226423334266503,2.6874655833256447,5.46943684057271,1.1285804890294635,1.126487640773964,59.473916358503,11262.508239746094
2017-12-27,9021.T,1d,BUY,LOSS,条件を満たすが、ボラティリティがやや高め,60,3413.9698544021358,Dynamic_Trailing_Stop,3487.214599609375,1.2118592344356085,2.46390459120653,-18.269773051008105,1.248391912544703,-1.1771656660690828,34.73047065406688,-11740.3837890625
2023-08-01,6752.T,1d,BUY,LOSS,トレンド勢い、SMA乖離率、ボラティリティ条件クリア。RSIも適正範囲。,65,1555.600640746761,Dynamic_Trailing_Stop,1628.7432861328125,0.904275349871586,1.2930682138837926,-15.922494308184564,2.2453705875195658,-4.490741175039125,56.89650621349114,-44836.44162164959
2025-03-26,9020.T,1d,BUY,LOSS,トレンド勢い、SMA25乖離率、ボラティリティ良好。RSIも適正範囲。MACDパワーもプラス。,75,2931.1037468670715,Dynamic_Trailing_Stop,2990.007568359375,2.2541479375480566,3.659240319583335,-22.22624498270378,1.641780484549746,-1.970022488091029,65.53031018142687,-19673.87637842935
