Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,days_to_earnings,margin_ratio,profit_rate
2023-04-03,4385.T,1d,BUY,LOSS,ADX上昇、類似局面勝率高。抵抗線まで近い。,75,2300,2750,3519.0,769.0,316.0112359550562,2394.0,31.82092007567963,34.95781042503971,0.32856137057029056,0,0.8075392382014611,1.0882096884514016,-6.007067137809187,999,1.0,-3.9264828738512945
2024-10-24,9432.T,1d,BUY,WIN,ADX上昇傾向。類似局面で勝率67%。抵抗線146円突破期待。,70,148.11987325796972,155,154.12472654897957,-0.8752734510204334,93.75560807453883,140.98304748535156,23.6049319610626,24.640392292813885,-1.1398368016085847,0,0.8147505121130368,1.273752431313807,-3.632765738139411,999,1.0,5.0621871919456725
2023-11-21,7201.T,1d,BUY,WIN,抵抗線まで約9%。過去類似局面勝率67%。上昇トレンド期待。,65,571.7937707519532,620,609.8531494140625,-10.1468505859375,79.43797850366724,570.6524658203125,23.410773594710413,26.73509771623755,-2.514104417989138,0,1.0624525566250216,0.9041012624207018,-8.875733965691738,999,1.0,0.20000000000000637
2024-04-16,2802.T,1d,BUY,LOSS,抵抗線まであとわずか。類似局面勝率も高い。,70,2640.129197001426,2950,3053.1828022662785,103.18280226627849,139.57206321266838,2689.25341796875,23.554537164717395,23.679446227703092,-0.8148988900283705,0,0.8834911698842696,0.6584387253665317,-4.1433522706096575,999,1.0,-1.8266861962168195
2025-03-21,8316.T,1d,BUY,LOSS,抵抗線ブレイク+ADX↑。急騰期待！,75,3800,4200,3976.82314373297,-223.17685626702996,-6.948342689344238,3991.32275390625,33.073206542502994,34.07155958665268,7.176597776185933,0,2.008496279442961,1.358910948481219,3.302475570717357,999,1.0,-4.79346737166282
2022-09-02,8001.T,1d,BUY,WIN,トレンド強。抵抗線突破の可能性大。類似局面勝率高,75,3444.4870756545324,3750,4065.5159823925915,315.51598239259147,175.20919628363657,3330.482177734375,33.82687919805499,31.72532610848155,-3.700337995937064,0,1.2244217774278023,1.1461886068224565,-6.40406885153888,999,1.0,3.4230748533148274
2024-06-11,2802.T,1d,BUY,LOSS,抵抗線まで近い。類似局面の勝率が高い,65,2756.1393823191092,3100,3134.110705544884,34.110705544883785,113.38846320327072,2845.22314453125,20.321207318115334,20.523378444845854,-1.4427627884652905,0,0.7920231897688739,0.9702335588049031,-5.119402507253217,999,1.0,-3.130993868912074
2023-04-06,8031.T,1d,BUY,WIN,ADX強く+DI優位。抵抗線まで近いが、類似局面の勝率が高い。,65,1980.9679973650605,2050,2752.750052459969,702.7500524599691,420.19313218362345,1830.5230712890625,32.24516410513162,32.208794744764546,0.5832015943466828,0,0.6953415310285139,0.9196807329840475,-5.012046609178753,999,1.0,8.218685054324608
2023-08-21,2413.T,1d,BUY,WIN,ADXは強い。抵抗線付近、過去類似局面の勝率が高い。,65,2787.475688964844,3200,2917.411963383838,-282.58803661616184,32.409457930544434,2781.911865234375,25.4057355795251,26.921547556504425,-7.092776520614363,0,0.9502900222594115,1.7890698867367552,-13.676384715738296,999,1.0,0.2000000000000022
2021-11-05,6146.T,1d,BUY,WIN,抵抗線突破+類似局面勝率高。トレンドフォロー。,75,10090.288734375,10770,11291.722047961712,521.7220479617117,174.54752920719696,10070.1484375,39.36004139984952,38.96149634601429,6.013247932308063,0,0.7603428997390981,1.0601036022638652,0.15576684175137817,999,1.0,0.2000000000000078
2022-03-28,4751.T,1d,BUY,WIN,ADX強く類似局面勝率高。抵抗線突破期待,70,1451.6248816587004,1650,1523.9932791005842,-126.00672089941577,46.116427601203846,1416.1500244140625,42.25262908982446,44.165781452980745,3.045230520059894,0,1.1275778516171098,1.176320444358825,-3.9769171611527208,999,1.0,2.505021122978529
2023-06-05,9432.T,1d,BUY,WIN,抵抗線まで近い。類似局面勝率高め。ADX上昇期待。,65,150.4240421447754,175,165.21372771054794,-9.786272289452057,60.66010826550601,150.12379455566406,21.522391241716925,21.018116651094488,-1.488336496789977,0,0.8523308993757074,1.7917642573005226,-6.229801081477446,999,1.0,0.20000000000000548
2021-11-29,6902.T,1d,BUY,WIN,"ADX上昇, 抵抗線付近。過去類似局面の勝率高。",75,2097.998506856186,2150,2299.8551037242114,149.8551037242114,165.10335816006685,1919.8197021484375,38.65603598189243,42.66888776200805,0.9580369697553826,0,1.0229313152662365,0.804935052249809,-6.086383764774118,999,1.0,9.281017613703598
2023-12-18,6857.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線付近だが、突破期待。",75,4721.150994140625,5200,7380.38650062322,2180.38650062322,546.551193249114,4711.7275390625,25.538497316185516,23.17056396570492,4.618142540522219,0,0.9384097413839807,1.003395833606268,-4.780959999804383,999,1.0,0.19999999999999554
2021-08-23,2802.T,1d,BUY,WIN,"ADX↑, +DI優位。抵抗線付近だが類似局面勝率80%を考慮",80,1455.8313881835938,1600,1728.3985113004567,128.39851130045668,187.30170335277234,1452.925537109375,36.473266789504486,35.280877048892286,5.173047765142691,0,0.9410891581967435,1.1065105673222488,-0.5460836626256407,999,1.0,0.2000000000000065
2024-07-08,2802.T,1d,BUY,WIN,抵抗線付近、類似局面で勝率高。ブレイクアウト期待。,70,2976.213851500911,2980,3134.110705544884,154.11070554488379,269.1201158242895,2888.875,21.444146890728348,21.41745508626289,2.4305060393686517,0,1.0994367854063767,1.017019613567177,-0.16948564830559487,999,1.0,3.023282471581879
2023-03-15,9984.T,1d,BUY,WIN,"ADX↑, +DI>-DI。類似局面勝率高。抵抗線ブレイク期待",70,5095.319986805689,5700,6379.314913393919,679.3149133939187,183.6234677230368,4887.650390625,43.99637896088632,49.114196126266066,-11.621378507903767,0,1.5478344788012364,1.6775154057866883,-14.563286596790267,999,1.0,4.248863555769455
2023-12-11,9101.T,1d,BUY,LOSS,ADX上昇、過去類似局面勝率高。抵抗線まで近い。,65,3427.8229756209344,3850,4722.699274764738,872.6992747647382,376.0893870580496,3533.906982421875,20.366587009359023,17.42449753662013,2.225052936267935,0,0.6660359314510149,0.7212156030217887,-4.415705342571041,999,1.0,-3.0018901835451994
2022-05-31,4661.T,1d,BUY,LOSS,抵抗線目前。+DI優勢、出来高増。類似局面で勝率高,70,3700,4300,4190.300504557292,-109.69949544270821,78.08333386174456,3799.469970703125,24.091496896541393,30.402648204598233,-0.4614019181245044,0,1.3091656714387216,0.4650424460912991,-3.3719140462881874,999,1.0,-2.6179959697040904
2022-07-26,7751.T,1d,BUY,LOSS,抵抗線まであとわずか。トレンドフォロー継続。類似局面勝率高,75,2800,3100,3151.3876939122097,51.38769391220967,122.16486588598399,2868.156982421875,20.69323047462988,22.136730113852202,1.7943853911740693,0,1.4676291691365817,1.653958149125226,-1.3867541427581482,999,1.0,-2.3763337515899554
2024-04-08,9101.T,1d,BUY,WIN,ADX強く、抵抗線までの距離も近い。過去類似局面で高勝率。,75,3775.9530922851563,4300,4794.411179592812,494.411179592812,193.0072051065419,3768.416259765625,78.12710685506896,82.94605594281771,-3.129824898404654,0,0.6522822886367956,0.6657490420078029,-6.385899016397845,999,1.0,0.2000000000000025
2025-08-29,4901.T,1d,BUY,WIN,抵抗線付近。ADXも高く、類似局面勝率高,75,3606.3121617158954,3850,3775.0,-75.0,79.8371746841026,3478.0283203125,34.89708188236247,36.32408438355109,3.0271354132427764,0,0.7329443202268637,0.8242039244320324,-3.6498359609624407,999,1.0,3.688407039534087
2024-12-02,9101.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線までの距離と過去類似局面勝率から買い。,70,4782.706077177387,5000,5077.763280842481,77.76328084248144,117.50474267760403,4555.7587890625,23.270851398448233,21.604803394275457,-2.367420078166904,0,0.6997759244520605,0.981985153020342,-5.158896861759697,999,1.0,4.981547501148294
2025-06-10,7012.T,1d,BUY,WIN,抵抗線まであとわずか。ADX上昇と+DI優位でブレイク期待。,75,10519.386427734375,11900,11450.983866099506,-449.0161339004935,67.96426814342979,10498.3896484375,22.096883050223614,21.33023814738905,11.155940820151855,0,0.30694936915577353,1.0369800820740984,-3.949157554815658,999,1.0,0.1999999999999961
2024-08-16,9104.T,1d,BUY,WIN,抵抗線突破+類似局面勝率高。ADXも高水準でトレンド強。,85,4570.040293945312,4850,5138.292622245481,288.29262224548074,199.7270940527135,4560.91845703125,42.58289198636667,44.26128176928278,6.08230201628015,0,0.8792373735337983,1.028056218582852,0.8101955491522478,999,1.0,0.1999999999999987
2024-01-24,4503.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線まで5%強。類似局面勝率60%と判断。,65,1521.0190014264076,1725,1579.0327122783494,-145.96728772165056,14.669043868070474,1553.9398193359375,26.1918055900829,29.952098079454508,-0.23082159162403082,0,1.0336779315073783,0.7182930913807317,-5.467663149742898,999,1.0,-2.118538794095534
2023-07-25,8031.T,1d,BUY,WIN,ADX上昇&類似局面勝率高。抵抗線突破期待。,85,2518.164704589844,2750,2720.244569384362,-29.755430615638033,87.43762851397895,2513.138427734375,46.06292682115044,44.08312688317718,0.5596633666965278,0,0.6942697375311803,0.6521140035765012,-2.310468114297654,999,1.0,0.20000000000000795
2025-07-08,9432.T,1d,BUY,LOSS,ADX上昇、抵抗線接近。過去類似局面勝率高。,85,150.39260729131598,165,164.41509302771848,-0.5849069722815159,95.12240124096036,153.00830078125,52.22810935974831,51.62788592191753,0.8216057090116413,0,1.2971829036923532,0.7306021170347794,-0.5115063592579997,999,1.0,-1.7095108412932263
2022-03-18,8053.T,1d,BUY,WIN,抵抗線ブレイク。トレンド強し。類似局面で勝率60%,75,1834.9682254851748,1885,1875.330397852666,-9.66960214733399,94.32934492154341,1714.47998046875,58.5003474934622,56.99929407855726,6.59853057174562,0,1.3363569947508225,1.5333599560724425,1.3118805881952387,999,1.0,7.027684568441711
2022-08-24,9697.T,1d,BUY,WIN,ADX高値維持。抵抗線まであと少し。類似局面勝率80%,75,1780.878010986328,1950,2173.853582763672,223.85358276367197,229.637447360217,1777.3233642578125,64.62168621814055,69.3930937907953,-0.5308600452437862,0,0.6547977240593154,1.041735884741167,-4.8717912078512535,999,1.0,0.19999999999999496
2023-06-26,7735.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線まであと僅か。類似局面の勝率も高い。,75,7686.224967600297,8100,7961.720584053685,-138.27941594631466,82.697743292809,7300.80126953125,38.64294886553427,35.133400858182654,2.2695731114473094,0,0.5660316150947943,0.5678573676492177,-6.244313134665759,999,1.0,5.279197225618947
2024-06-05,6526.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線まで射程圏内。過去類似局面の勝率も53%とまずまず。",65,4090.1451635742187,4598,4257.686131606867,-340.3138683931329,34.05010259975349,4081.981201171875,24.523532077103052,22.378589885421572,-6.482405886391707,0,0.6802195164082223,0.8831501023443917,-11.23074389272868,999,1.0,0.1999999999999991
2021-09-01,6098.T,1d,BUY,WIN,抵抗線突破期待！トレンド強。過去類似局面勝率高,78,6837.364845822821,6850,8050.623693238137,1200.623693238137,338.4197117442067,6346.42431640625,58.617763559315335,56.15868312855374,7.391333147222734,0,1.0798782823522324,0.9948285020129317,-0.8749276275107134,999,1.0,7.735702892531658
2022-09-26,8766.T,1d,BUY,WIN,ADX強く、抵抗線付近。類似局面の勝率も高い。,70,2275.103869628906,2500,2696.544609645329,196.54460964532882,185.66377282937586,2270.562744140625,43.83219049737196,46.16042561076855,-0.807744167168245,0,1.2443903079807497,1.3875253646914898,-4.528444780081206,999,1.0,0.199999999999992
2023-09-19,4063.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線目前。類似局面勝率高し。,75,4300,4750,5351.949711771845,601.9497117718447,281.9217899666108,4419.1162109375,36.30751269996097,37.81440735345841,0.8840170231059652,0,1.166830660191074,0.9418280558562798,-3.227816589887285,999,1.0,-2.6954758655742594
2024-02-19,5253.T,1d,BUY,WIN,ADX上昇、+DI優位。類似局面勝率80%。トレンド発生期待,75,2531.052,3000,2608.0,-392.0,17.29957805907173,2526.0,36.23438087256012,35.95116655536009,-7.057178600338521,0,0.5273679742173549,1.2341651391589112,-16.218905472636816,999,1.0,0.20000000000000534
2023-03-29,4901.T,1d,BUY,WIN,ADX上昇、抵抗線付近。ブレイクアウト期待。,70,2107.628891764943,2250,2829.397015692474,579.3970156924738,441.2702204149197,2080.223388671875,36.61287716772553,35.18223163537157,2.043971676918921,0,1.316613566429758,0.8847464801468303,-1.5664549076380188,999,1.0,1.3174307741326388
2023-06-01,9433.T,1d,BUY,WIN,抵抗線ブレイク期待！ADXも高水準維持。類似局面勝率80%,75,2043.7014663147124,2250,2108.596015177982,-141.40398482201817,40.854879031790865,2010.9202880859375,42.35465976930926,44.89390727886717,0.07925682059131134,0,0.8293337160560424,0.7675057778633964,-4.736842078294603,999,1.0,1.6301580138702154
2023-06-16,3436.T,1d,BUY,LOSS,強いトレンドと類似局面の高さから、ブレイクアウト期待,75,1948.086058136994,2200,2113.461637207379,-86.53836279262077,58.81864111029046,1989.8603515625,60.426325081026526,65.51991118566185,4.581320087434704,0,0.9321281176451776,0.6051328417048475,-4.487180603777046,999,1.0,-2.0993580475485847
2023-05-11,7735.T,1d,BUY,WIN,抵抗線突破の可能性。ADXも高水準維持。,70,6161.726245636175,5780,7961.720584053685,2181.7205840536853,776.0991892769192,5457.3076171875,36.27310655717782,37.89033969268977,4.343433207659397,0,2.8841614308841046,1.2717687493189904,0.17332532550217744,999,1.0,12.907805054458466
2024-04-02,1605.T,1d,BUY,WIN,"ADX↑, +DI優位。抵抗線付近。類似局面勝率80%.",75,2308.0619661997985,2350,2462.432578125,112.43257812499996,165.38810409872025,2178.053466796875,26.79752711894073,26.078103279690975,6.909936335160705,0,0.8530736878040678,0.9001911755965238,-2.2908812701311327,999,1.0,5.969022403941199
2023-04-04,9983.T,1d,BUY,LOSS,抵抗線ブレイク! ADX上昇、過去類似局面勝率も高い,90,28300.84208819135,32000,36637.57876397219,4637.578763972189,268.13565671237217,29241.763671875,32.871181397088186,32.46821801345356,6.078728267035816,0,1.2164986658760748,0.9784846137333721,1.011118987772405,999,1.0,-3.2177319885415647
2024-07-30,6702.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線付近だが、類似局面勝率60%を考慮。,75,2632.058296875,2850,3161.354054498129,311.3540544981288,239.49847378543345,2626.8046875,30.143426156967195,27.689614129604546,2.224561029390948,0,1.0766780516096959,0.8501139237765433,-3.8461485475969517,999,1.0,0.19999999999999987
2022-02-03,4901.T,1d,BUY,WIN,抵抗線まで約10%下落余地あり。類似局面勝率も高い。,75,2452.848189418857,2649,2518.9233529789963,-130.07664702100374,49.131759958179174,2393.287109375,48.79494280764418,51.62662284317083,-4.9764628765257,0,0.7204426346802923,0.9985159775858842,-9.639277946089761,999,1.0,2.4886725796727056
2024-06-14,8604.T,1d,BUY,LOSS,ADX上昇。抵抗線まで7%。類似局面勝率60%,65,820,910,935.104044351233,25.10404435123303,139.5584529050658,846.5393676757812,28.44427507668681,28.41475732721778,-0.9112333691065566,0,0.7226169111118661,0.8126591553459191,-7.384765231205526,999,1.0,-3.1350423487860337
2023-04-13,8316.T,1d,BUY,WIN,抵抗線突破期待。ADXも強く、類似局面勝率高,75,1730.113650025929,1750,1991.4796939133132,241.4796939133132,358.9991257428919,1656.7642822265625,26.47447304462394,27.0831751471931,2.096855970795386,0,0.5996092971335167,0.5367161701023372,-0.5139540245551317,999,1.0,4.427266364095601
2022-11-04,4063.T,1d,BUY,WIN,抵抗線接近、ADX上昇、類似局面勝率高,75,2998.857849102557,3150,3665.88127188847,515.8812718884701,307.1670150077525,2900.98291015625,35.32303889402137,34.270855509868255,1.9499402041537328,0,1.0202437304864538,0.8596997173026882,-1.4977778286747714,999,1.0,3.3738543789296314
2022-06-10,3436.T,1d,BUY,LOSS,ADX高水準維持。類似局面勝率80%。抵抗線突破期待。,75,1850,2100,1889.4734293417152,-210.52657065828475,-10.538630839372718,1909.5447998046875,65.53046258192207,68.3739620972065,3.540041825197049,0,0.6547933805062373,1.0275818670841521,-2.877030162412982,999,1.0,-3.1182719468418796
2022-09-13,8058.T,1d,BUY,LOSS,抵抗線まであと僅か。+DIが強く類似局面の勝率も高い。,65,1273.6939369646716,1450,1429.9012766060052,-20.09872339399476,85.00423126688528,1315.970703125,20.734727946712855,21.337777301185895,0.9454142410930011,0,0.6025798768515529,0.6811707919738449,-4.444440701952438,999,1.0,-3.2125917438689875
2024-08-23,8591.T,1d,BUY,WIN,抵抗線ブレイクの可能性。ADXも高水準維持。,75,3373.241806640625,3600,3495.5549528356873,-104.44504716431265,55.268103349607415,3366.5087890625,62.88218445691161,61.561185547320925,3.683764861551153,0,1.0433141572836457,0.8844347910269079,0.28058362230978845,999,1.0,0.19999999999999624
2024-10-17,2914.T,1d,BUY,LOSS,ADX↑継続、抵抗線まであと少し。類似局面勝率高,70,3962.642107635146,4350,4090.329971366941,-259.6700286330588,4.217387947029213,4078.896484375,32.0506058971596,32.81272403444032,1.6661822006395433,0,0.6813229317950291,0.9752903248120279,-2.527313427261041,999,1.0,-2.8501428556764954
2022-11-18,2802.T,1d,BUY,WIN,抵抗線間近。類似局面の勝率も高い。,70,2163.665617610046,2150,2196.3595906215432,46.35959062154325,134.53768505495452,2015.77099609375,20.455243953042153,22.072528269798788,2.5559536915401138,0,0.8004238819865012,1.093487352188619,-0.4506736495585903,999,1.0,7.336876153238274
2022-01-18,9434.T,1d,BUY,LOSS,抵抗線まであと僅か。ADXも強く類似局面勝率も高い。,70,118.36943628140662,128,127.1292450421907,-0.8707549578092966,89.00205695858747,120.08256530761719,27.60467743886781,33.43559944678123,-0.3092618807850611,0,0.6240906573372582,0.4650317755402325,-1.8193894837075812,999,1.0,-1.4266259400954833
2022-11-02,9697.T,1d,BUY,WIN,抵抗線付近。ADX↑。類似局面勝率高。,75,2059.8732421875,2250,2173.853582763672,-76.14641723632803,60.797420186023174,2055.76171875,36.926452765639176,36.783847797580016,12.175444462693319,0,1.0439223219096254,2.7320313752780807,-0.8139521899279255,999,1.0,0.20000000000000884
2024-06-25,6254.T,1d,BUY,WIN,ADX上昇&抵抗線付近。類似局面勝率60%。,65,4099.423204101562,4500,4283.996684488347,-216.00331551165345,47.15635155358115,4091.24072265625,30.212297999450705,29.360673561999196,-6.875219931614717,0,0.7860555590415662,0.6844853844803483,-10.443040098445392,999,1.0,0.19999999999998969
2022-04-22,8306.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線が近いが、ブレイク期待。,65,650,750,691.5467746363399,-58.45322536366007,19.510790105761036,677.3775634765625,23.028860651424726,19.76610171715451,0.11686104289692079,0,0.752154722184616,0.7457797324562208,-2.6225320326850774,999,1.0,-4.041699187090033
2024-11-08,6305.T,1d,BUY,LOSS,"ADX↑, +DI優位。抵抗線3523円まであとわずか。類似局面勝率73%。",75,3330,3670,3885.827321808168,215.8273218081681,180.4654383154376,3401.7763671875,67.02768730459545,67.19117764439143,2.27665584089507,0,1.3414907110348429,0.9918977208216494,-3.4285723021042402,999,1.0,-2.1099672476954394
2025-09-02,9697.T,1d,BUY,WIN,"ADX↑, +DI > -DI, 類似局面勝率60%",65,4041.8280190429687,4650,4464.0,-186.0,69.8169300392969,4033.760498046875,25.1489302793002,27.70497592641105,-0.15171723558956574,0,1.1250588637224033,0.7509641982429487,-7.082278636726596,999,1.0,0.19999999999999785
2024-06-20,6902.T,1d,BUY,WIN,ADX上昇&出来高増加。抵抗線付近だが、ブレイク期待。,65,2394.081190567475,2480,2494.0962955560503,14.096295556050336,108.81819073981995,2320.145263671875,35.028861631485704,32.96500645295994,-2.9706318184150704,0,1.1238559459772912,1.230021462715229,-6.508751493815994,999,1.0,3.1866938701324496
2025-01-29,6857.T,1d,BUY,WIN,"ADX上昇,高Volume. 類似局面勝率高し。抵抗線まで約18%Upside",75,8535.045160782376,10300,9804.951043841336,-495.0489561586637,72.83946872108925,8477.322265625,27.07316095311168,28.11853058656055,-8.52348382985879,0,1.7226816381526007,1.174518540616508,-18.331730701934067,999,1.0,0.6809095295508437
2025-03-21,5253.T,1d,BUY,LOSS,ADXと+DI優位でトレンド発生。類似局面勝率80%。,75,2700,3200,2848.0,-352.0,5.88235294117647,2826.0,38.86809542338716,35.69895667048877,6.448696700316403,0,0.6077207834442394,1.088735588068202,-8.39546191247974,999,1.0,-4.45859872611465
2024-02-16,8053.T,1d,BUY,WIN,抵抗線ブレイクの可能性大。ADXも強く、トレンドフォロー。,75,3298.882628030134,3450,4201.449948787245,751.4499487872454,544.9361118394031,3281.110595703125,26.47382076051545,27.558225336883584,4.748022431532428,0,1.476053599861647,1.6700200241488652,0.513839740349466,999,1.0,0.5416468542780306
