Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,days_to_earnings,margin_ratio,profit_rate
2023-08-01,6146.T,1d,BUY,LOSS,抵抗線突破。ADXも高くトレンド発生初期。,65,26400,28500,30099.50672202654,1599.506722026541,216.39405992299436,27125.783203125,33.73338313833372,34.64259890107094,16.288829479918498,0,0.9028434618113029,1.8074010797627436,2.5716964698735754,999,1.0,-2.675621189221135
2024-06-27,4661.T,1d,BUY,LOSS,ADX上昇&+DI優勢。抵抗線まで近い。ブレイクアウトの可能性。,65,4411.420939988624,5100,4669.562653177954,-430.4373468220456,30.827774306673668,4477.73095703125,26.00425303847718,25.2785014063267,0.6640862169983386,0,0.8691517717780215,0.8274573777895192,-7.986114397442681,999,1.0,-1.480884351448166
2022-05-27,8306.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線720円まで9%弱。トレンドフォロー開始。,65,639.9746046828939,710,671.0014681476233,-38.998531852376686,30.02978109727472,654.2640991210938,51.31421715873527,52.192449607893515,-0.663132753563711,0,0.9048761895653757,0.8019985990494198,-9.149917306829776,999,1.0,-2.1840560191818086
2021-10-22,6305.T,1d,BUY,WIN,ADX上昇&DI強気。抵抗線接近も、突破の可能性あり,65,3053.732304212539,3120,3250.8118118489583,130.8118118489583,166.89169858494256,2924.4423828125,33.764573296394694,33.404799699417026,6.44913450806337,0,0.9780415252843839,1.177929674028897,-1.5895918197269723,999,1.0,4.989645903260817
2023-06-22,6723.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線付近だが、出来高増加で突破期待。,65,2488.409267578125,2800,2828.2562315279843,28.256231527984255,108.92609433285183,2483.4423828125,29.232224610309654,29.43182726186464,5.9958951638119595,0,1.1519213970022228,0.8459032907447308,-6.671548010883132,999,1.0,-2.2584497436570055
2025-01-30,7012.T,1d,BUY,WIN,ADX上昇。抵抗線まで近い。トレンド発生の可能性。,70,6693.862467773438,7315,9873.171553485578,2558.1715534855775,503.18005664987214,6680.50146484375,32.260795018217664,28.212013013734655,-2.0349038614080883,0,0.8605886163360589,0.8215108491548437,-8.675185139366121,999,1.0,1.8389261744966425
2025-01-16,8035.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線突破の可能性。過去類似局面の勝率は低め。,65,26049.87662109375,27800,27700.181618907787,-99.8183810922128,94.46105538518422,25997.880859375,22.35155812085116,21.48682889971101,7.802207150862883,0,1.3306470603626468,1.3168267751465044,-3.6863055218273044,999,1.0,1.8499999999999948
2024-04-24,7259.T,1d,BUY,LOSS,抵抗線付近。ADX上昇傾向。ブレイクアウトの可能性。,65,1920,2100,1994.8067297122561,-105.19327028774387,4.890937423741328,1989.397216796875,22.79003352724109,22.540480919190276,3.0227302309119075,0,1.142671787802163,1.0883764157955291,-1.04463208595478,999,1.0,-3.550858652697438
2024-03-28,6758.T,1d,BUY,LOSS,ADXトレンド強。抵抗線まで距離あり、上昇余地。,65,2485.7923964151278,2940,2715.26405314802,-224.73594685197986,40.44295589142205,2562.654296875,43.5436697631828,49.5057165545873,-0.8615807516183849,0,1.164521566457159,1.0355765339344667,-13.012315283197918,999,1.0,-2.9993081998457853
2024-04-30,8031.T,1d,BUY,WIN,抵抗線突破の可能性。トレンドフォロー開始。,75,3652.427236816406,3850,3991.565770364681,141.56577036468116,169.10264162934388,3645.136962890625,21.866561060800876,21.19128661781412,5.6964693527095545,0,1.6823575060755203,1.1197692864723392,0.9381581076729829,999,1.0,1.8499999999999943
2025-08-01,6963.T,1d,BUY,WIN,ADX高く、+DI > -DI。抵抗線まであと少し。トレンドフォロー,65,2079.4798641564516,2050,2472.0,422.0,379.53889744220044,1899.037109375,34.67121731442284,34.77195422787237,1.525661906421627,0,0.910871670405374,0.6559465815138257,-2.115185816970674,999,1.0,7.627755018150882
2021-08-10,3382.T,1d,BUY,WIN,ADX強く+DI優勢。抵抗線まで近い。ブレイク期待。,65,1502.0288232421874,1620,1624.3901208057534,4.39012080575344,103.62912164127754,1499.03076171875,42.652067618561055,43.65377155302374,-2.279229390627846,0,0.8842820545431421,0.8654380344957731,-8.052430865153148,999,1.0,0.19999999999999332
2022-05-30,6981.T,1d,BUY,WIN,ADX強く+DI優位。抵抗線まで近い。過去類似局面の勝率も考慮。,65,2564.5695849609374,2750,2734.4874853297024,-15.512514670297605,91.85905519743507,2559.45068359375,44.25549540698728,47.27505198059435,2.4752106704944543,0,0.92207647014981,0.8271460819958484,-2.6328187372160707,999,1.0,1.465046586411228
2022-04-01,6305.T,1d,BUY,LOSS,ADX上昇、+DI優勢。抵抗線まで約10%。ブレイク期待。,65,2660,3050,3023.5624942807467,-26.437505719253295,90.27417436516373,2778.172119140625,38.34734164832133,42.4754017900038,8.679493884269117,0,0.8387414468510448,1.148816157206253,-10.022439307671815,999,1.0,-4.253592436784634
2025-07-31,5020.T,1d,BUY,LOSS,抵抗線突破。トレンドフォロー。,70,760,820,971.7000122070312,151.70001220703125,476.30725905963044,779.6871948242188,29.261065688807946,32.788845045829234,6.858548437273093,0,1.050731239731177,1.4135710139844857,0.37946148468583296,999,1.0,-2.9359889508104393
2023-11-01,5411.T,1d,BUY,WIN,ADX上昇&抵抗線まで-10%。トレンド発生期待。,65,1967.3366888334006,2174,2152.1488988014626,-21.851101198537435,90.69320370233207,1939.2135009765625,27.690810025648886,23.640043503474043,0.7113440065554588,0,1.0198269646719538,0.549237488265198,-10.806287720975138,999,1.0,2.47312833954773
2023-08-31,2802.T,1d,BUY,LOSS,抵抗線を突破、トレンドフォロー開始,70,2900,3100,2986.904393942,-113.09560605800016,-1.7422535593717308,2988.841064453125,30.846468703431622,34.31483377169216,7.259523333054307,0,1.1851568836426767,1.227908511155742,0.6850482822429986,999,1.0,-2.9724251821125343
2025-02-04,9433.T,1d,BUY,LOSS,抵抗線間近。ADX↑+DI優位でトレンド強。ブレイクアウト期待,70,2464.7747319452706,2680,2614.479613933527,-65.52038606647284,60.01455640672781,2516.139404296875,30.605112489431715,29.36191415206373,4.736956403614245,0,0.9917660372586491,1.469518869406528,-1.103911593079461,999,1.0,-2.041408050121853
2025-08-27,4661.T,1d,BUY,WIN,ADX上昇&+DI優位。抵抗線まで近いが、トレンド発生の可能性。,65,3517.0674580078125,3880,3707.656005859375,-172.343994140625,53.41457877710803,3510.04736328125,26.66801235733186,26.072706666376526,5.830453382640277,0,0.8173981450193631,1.1250407621329537,-5.30425463079678,999,1.0,1.621121920235391
2021-12-01,7011.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線まで距離あり。類似局面勝率高。,75,240.5886974696608,280,335.61729710739934,55.61729710739934,235.09056169877357,238.82962036132812,54.060573851996516,51.85983953213058,-9.67776921404635,0,1.3086477150011624,1.560333275594976,-17.70834554509814,999,1.0,2.247175987817469
2024-04-22,6501.T,1d,BUY,WIN,ADX上昇、出来高増加。抵抗線までの上昇余地あり。,75,2619.28866796875,2882,3826.2215414337456,944.2215414337456,452.401085551684,2614.060546875,34.5446582215128,32.1186772932926,-3.4883047625860253,0,1.052686138813434,0.785773372220116,-9.311052162192754,999,1.0,1.8499999999999925
2023-06-01,4503.T,1d,BUY,WIN,ADX上昇トレンド。抵抗線突破期待。,70,2011.3334853515626,2250,2075.994954066994,-174.00504593300593,28.298904034156962,2007.31884765625,26.286803735920962,28.548014783314756,2.5998742942277886,0,0.8620904135459185,0.7601017918806643,-5.274298879387064,999,1.0,0.2000000000000029
2024-03-28,6702.T,1d,BUY,WIN,抵抗線まで近い。過去類似局面の勝率も高い。,65,2389.8595341796877,2700,2542.4508341996648,-157.54916580033523,49.970199948353624,2385.08935546875,24.90960643352997,25.41565519113472,0.06421267515956952,0,0.8353288518315494,0.7331576166236016,-6.833446502963918,999,1.0,1.8460620525059708
2022-12-30,8604.T,1d,BUY,WIN,ADXは高水準。抵抗線まであとわずか。類似局面は勝率高。,65,442.38599935354006,465,498.9184130962508,33.91841309625079,184.29683229182848,424.76312255859375,43.642270898378975,44.34879635074675,0.22893463024022953,0,0.9801297663311397,0.5520498396424964,-3.799961053861061,999,1.0,3.8244358277613038
2021-11-26,8725.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線まで約13%, 上昇余地あり。",65,943.8167882080078,1070,1168.3537580045713,98.35375800457132,176.79862757824952,941.9329223632812,38.94787665813367,35.37966311006881,-7.379994457766015,0,1.5168922856619544,3.7499930220708775,-12.521644145699812,999,1.0,0.19999999999999646
2023-08-14,7459.T,1d,BUY,WIN,抵抗線付近、ADXも高くブレイクアウト期待,65,2419.0283719727377,2450,2522.863556468054,72.86355646805396,153.63632279530597,2314.152587890625,37.192793765179594,39.90934296868487,3.4287093738736285,0,0.9194012937343595,0.7357867223973759,-0.08118930632898157,999,1.0,4.015965188097381
2024-01-09,6963.T,1d,BUY,WIN,ADX強く、出来高増加。抵抗線に向けて上昇トレンド。,65,2454.941342285156,2835,2628.2950017690832,-206.70499823091677,46.30463563314129,2450.041259765625,43.89712344213164,42.98286692030401,-6.344239918155026,0,1.7933811376092064,1.2691872536843427,-13.564140718390064,999,1.0,1.9575940416745703
2023-09-07,6758.T,1d,BUY,LOSS,ADX強い。抵抗線まで10%。過去類似局面勝率73%。,75,2469.9214514284554,2776,2635.8916015625,-140.1083984375,51.58298278739283,2486.62158203125,46.88329707652229,51.43644826929169,2.244028102482143,0,0.8355235245824861,0.6418943226501245,-10.425526581412365,999,1.0,-1.2272359271622881
2022-10-05,6254.T,1d,BUY,WIN,ADX上昇&類似局面勝率高。抵抗線突破期待。,70,806.2229970703125,900,1165.5404339102106,265.5404339102106,378.3844508848746,804.61376953125,33.5560327958971,33.22954740249507,-1.6356394079797276,0,0.8698278465720326,1.1135326863895394,-8.488852643175578,999,1.0,1.7500012085240417
2024-04-18,6857.T,1d,BUY,LOSS,ADX強く、+DI > -DI。抵抗線まで近い。類似局面勝率高。,75,5400,7380,6979.146948888138,-400.85305111186244,76.25425126424346,5691.8955078125,32.91539925419282,32.65385731566302,-9.013150319244756,0,1.6715297523936898,1.3991710598518432,-22.878078169863183,999,1.0,-5.128265397912774
2024-04-26,8306.T,1d,BUY,WIN,"ADX上昇, 抵抗線付近。類似局面勝率高。",75,1480.021517578125,1650,1759.6368364858588,109.6368364858588,163.3985874203167,1477.0673828125,45.3286573314492,43.68596175335471,1.088839546282161,0,1.1148721681425402,1.0613139691323261,-4.404346980125156,999,1.0,1.6829036940715045
2025-03-06,7011.T,1d,BUY,LOSS,抵抗線ブレイクの可能性大。ADXも強く、トレンド発生初期。,75,2506.3635615234375,2650,3433.290538665372,783.290538665372,626.9745454979524,2501.36083984375,34.39793419208298,34.51994449626339,15.663834390969145,0,3.0031624306800544,1.6475654200735679,1.4285818284974465,999,1.0,-0.813335881791758
2024-05-17,6254.T,1d,BUY,WIN,"ADX>25, +DI>-DI。類似局面勝率高。ブレイクアウト期待。",75,4925.10202734375,6100,5185.1295207788735,-914.8704792211265,22.77804854401691,4915.271484375,44.68196520499204,46.98633087467376,-2.366185314696334,0,1.5734795558000794,0.9752766685438904,-19.937203991649596,999,1.0,1.8418719211822552
2025-08-19,6963.T,1d,BUY,LOSS,抵抗線突破+ADX上昇。トレンドフォロー。,75,2050,2350,2529.0,179.0,182.6363975515108,2133.388427734375,53.65929960757451,48.5854599338865,9.943027367630819,0,1.12020379268686,1.5803857303742102,2.8115304623305297,999,1.0,-3.9087316050988523
2022-12-07,7203.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線まで近い。過去類似局面勝率高。,75,1755.6850508434186,2072,1818.374102750647,-253.6258972493531,12.463536351706653,1782.2625732421875,36.60726996926301,35.34402791732316,-2.4196168494647674,0,0.9721144377714264,1.3460131652097342,-5.91217101880622,999,1.0,-1.5132056366737459
2024-10-17,5020.T,1d,BUY,LOSS,"ADX↑, 類似局面勝率高, 抵抗線まで近い",70,730,835,816.2426294405461,-18.757370559453875,71.93925123620639,768.1544189453125,30.239851664369844,30.45284212407527,1.0495880518782696,0,0.8352637033876524,0.6905029940423958,-8.092143445669626,999,1.0,-5.529671182647008
2022-05-17,8604.T,1d,BUY,WIN,ADX強く、類似局面勝率高。抵抗線突破期待！,75,420.8906032578146,470,445.1333843494211,-24.86661565057892,59.63384127880184,408.3973693847656,48.597074494555976,50.9117562904605,-4.529949325148741,0,1.1076473173759296,1.6921469754270664,-13.32967940827476,999,1.0,2.980830902392946
2024-07-26,6702.T,1d,BUY,LOSS,"抵抗線突破の可能性大。ADX上昇,DIも強い。",75,2590,2800,3161.354054498129,361.3540544981288,365.3152466850227,2663.802001953125,24.5397830386822,19.734017824880663,4.591167687429443,0,2.9446162067254473,0.6672509362479426,-0.20328315758151913,999,1.0,-2.7705513359856577
2021-11-30,2768.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線まで距離あり、上昇余地。,65,1466.7390855889962,1689,1645.4402842420213,-43.559715757978665,87.70767373947199,1334.6348876953125,23.74873933032592,24.89231484016833,-7.648079673051367,0,1.2538629548358848,0.6877683309438744,-20.964567368898194,999,1.0,6.703347432035914
2022-09-06,7267.T,1d,BUY,LOSS,抵抗線まであとわずか。ADXも高水準維持。過去類似局面で勝率高。,65,1036.5878271564695,1150,1080.7998513351517,-69.20014866484826,30.752091241830986,1050.0689697265625,49.55138253408843,54.16407651241643,0.8958677453151598,0,0.8903146831990543,0.6739373541638415,-3.5419468725482197,999,1.0,-1.2838340107891633
2024-08-01,9697.T,1d,BUY,LOSS,"ADX上昇, +DI優位。抵抗線までの距離が近い。過去類似局面で勝率高",70,2850,3287,3426.133094162672,139.13309416267202,148.4252079026876,2999.6845703125,24.9855686678786,25.565670580897095,-2.8569250031787563,0,0.8668345353894565,0.9948063589613266,-8.742511203581081,999,1.0,-4.990010342884359
2025-07-03,8411.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線まであと少し。過去類似局面の勝率高。,75,3873.2985765678077,4300,5038.129304772251,738.1293047722511,304.4830250473702,3939.026611328125,39.910539280166425,37.16881775974743,0.7076761118249619,0,0.8706526586899569,1.0137387852264377,-1.4549960706678033,999,1.0,-1.6686364740794613
2024-07-08,8267.T,1d,BUY,LOSS,ADXトレンド強。抵抗線まであと少し。類似局面勝率〇,65,1092.233449030659,1200,1343.2588369684283,143.25883696842834,277.95616095308617,1119.4976806640625,27.659774070933103,28.06064261738407,-0.7195145447457807,0,1.1398608613624974,0.7454970102258002,-3.513203669252595,999,1.0,-2.435398670699436
2023-09-22,7735.T,1d,BUY,WIN,トレンド強。抵抗線まで約15%上昇余地あり。類似局面勝率高,75,6766.6884931640625,7962,11408.480860791515,3446.4808607915147,385.1116734130598,6753.18212890625,43.137407838018085,39.63741861945007,-0.9101978752960149,0,1.5170092099348707,1.1349025735643048,-15.179362832300146,999,1.0,1.8499999999999956
2025-08-12,6526.T,1d,BUY,WIN,抵抗線突破の可能性。ADXも上昇トレンドを示唆。,70,3005.134013671875,3200,3491.0,291.0,244.87395775092983,2999.1357421875,26.140806038494237,25.87953308746982,9.217431815009448,0,1.125242246878277,0.9914219548944136,0.5984049262113847,999,1.0,1.845045045045043
2021-10-05,9104.T,1d,BUY,WIN,ADX↑、+DI優勢。抵抗線まで-29.4%。類似局面勝率73%。,75,1620.3163176269532,2292,2027.8448077644168,-264.1551922355832,60.86113390909489,1617.0821533203125,42.107731207854386,38.20610763551208,-18.547537894064092,0,2.047409239245271,1.8069078324650205,-29.441482806600956,999,1.0,1.8499999999999936
2022-09-07,6501.T,1d,BUY,WIN,"ADX上昇,DI強気.抵抗線まであと少し。過去類似局面はやや優勢",65,1297.1798796386718,1395,1430.104143230483,35.10414323048303,134.96104705035629,1294.5906982421875,26.20216349866283,27.250670393566132,-0.5403824436072124,0,1.0505378971430137,0.5666086895168078,-4.273488147074566,999,1.0,1.7280453066374952
2023-10-20,7751.T,1d,BUY,LOSS,抵抗線3534円まであとわずか。+DI優位でトレンド発生の可能性。,70,3370,3680,3634.7056198544756,-45.29438014552443,80.86260215154218,3443.320068359375,21.33569887067035,22.817794996477915,1.8512399211364272,0,1.4306461149454102,1.17815732474648,-2.558013277766466,999,1.0,-2.129342230863526
2021-08-04,9107.T,1d,BUY,WIN,出来高急増。+DI優位。抵抗線間近だが勢いあり。,60,319.77312689208986,347,695.3571231667465,348.35712316674653,1350.153732886637,319.1348571777344,21.677906276754925,25.272695098701217,8.707404682311793,0,5.209628715684206,1.2607772663757089,-3.47721451864694,999,1.0,1.8494733482285368
2022-01-17,6857.T,1d,BUY,LOSS,+DI優位、ADX上昇。抵抗線まであと少し。,65,2476.9188009753593,2950,2658.0895910033046,-291.9104089966954,16.536768994742683,2600.252685546875,20.784906922280488,19.761188055067674,1.0526718997305284,0,0.8003107242289829,0.709738219446674,-5.184534806840186,999,1.0,-4.743149973733287
2021-11-04,2413.T,1d,BUY,LOSS,"ADX上昇,類似局面勝率高。抵抗線まで25%幅あり。",75,6158,8670,6443.9101538829345,-2226.0898461170655,-1.7275035154259242,6481.712890625,27.296552170560073,24.74296245457152,-7.776714514194849,0,1.0498891900664429,1.334764380844649,-25.243161446963107,999,1.0,-4.994249145055636
2022-01-28,8604.T,1d,BUY,WIN,ADX上昇、抵抗線付近。過去類似局面勝率高。,65,441.4684792362475,465,471.2078674643289,6.207867464328899,116.1387739566238,426.5344543457031,30.793089814548715,27.682491148609465,-1.1944416149119008,0,0.9362870798877172,0.9238648679131539,-8.405313218428605,999,1.0,3.500623512167721
2024-10-07,8591.T,1d,BUY,LOSS,ADX強く、+DI優位。抵抗線まであと8.6%。類似局面勝率60%,65,3100,3750,3374.854994924445,-375.1450050755552,23.325606943661903,3260.729736328125,42.54337602692517,44.13142411578314,0.3067903459221366,0,0.834782048334112,0.44385725952688093,-8.614002346019973,999,1.0,-4.9292566181557
2024-09-30,4503.T,1d,BUY,WIN,ADX強く、類似局面で勝率高。抵抗線まで近い。,70,1611.8254206434106,1700,1724.0231630712522,24.023163071252156,118.2453444524617,1568.3326416015625,53.643896583241556,54.14890910283284,-4.930903138339138,0,1.3263076745172109,1.0567656608356295,-8.27083522640393,999,1.0,3.1922441559878743
2022-05-20,7201.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線まで距離あり、過去データから上昇期待。,65,505.08688122607595,570,547.6520972897921,-22.347902710207904,77.39523435991892,471.1363220214844,34.116027874911275,37.72607462425088,-2.529647337626084,0,1.3108237740466084,1.2010242905678303,-18.631127037876823,999,1.0,4.185093319053059
2023-09-20,9697.T,1d,BUY,WIN,ADX強く、抵抗線まで近い。過去類似局面の勝率も高い。,70,2619.3860302734374,3100,2729.3591265036102,-370.64087349638976,23.71168899446674,2614.15771484375,51.67954586251965,55.20295580096461,-10.163029771145304,0,2.3151743342354,1.788969322958611,-18.242618743040907,999,1.0,1.675623400929575
2025-07-22,8725.T,1d,BUY,WIN,ADX強く、+DI>-DI。抵抗線までの上昇余地あり。過去類似局面勝率高。,70,3094.1786303474582,3449,3571.0274874337597,122.02748743375969,128.11356401644656,3014.947998046875,41.671030054283314,45.12824527212687,-2.082144600914726,0,1.1309412194474886,0.8799264558913474,-12.58146976105098,999,1.0,3.062646166255843
2021-12-22,7735.T,1d,BUY,WIN,ADX上昇。抵抗線まであとわずか。ブレイク期待。,65,5390.874266878006,5650,5946.703335382448,296.70333538244813,199.87531880192927,5352.92626953125,26.597475825004334,24.301949930936807,2.289801992464935,0,0.9874026204793925,0.9105218937575223,-2.2819691915807168,999,1.0,2.1044603029818916
2022-07-08,4063.T,1d,BUY,WIN,ADX上昇トレンド、過去類似局面勝率も高い,75,2959.509010253906,3450,3290.918200981326,-159.0817990186738,67.95278444869275,2953.601806640625,35.5946801312147,33.24765077276031,-2.3704662324325665,0,0.9007963880353671,0.6199997044378661,-14.522587884321583,999,1.0,2.274588376358402
2021-11-04,2413.T,1d,BUY,LOSS,"ADX上昇,高ボラ,抵抗線まで距離あり",75,6100,8670,6443.9101538829345,-2226.0898461170655,-1.7275035154259242,6481.712890625,27.296552170560073,24.74296245457152,-7.776714514194849,0,1.0498891900664429,1.334764380844649,-25.243161446963107,999,1.0,-5.889074339856996
2024-05-29,9107.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線まであと少し。ブレイク期待。,65,2150,2500,2599.1504995431783,99.15049954317828,135.87129435140423,2223.59375,26.787386748441996,28.24635583306044,7.222264246208421,0,0.8900874328720507,0.8810629121066854,-5.408232114064093,999,1.0,-3.3096760593071464
